MES,CODIGOCLIENTE,VAR_0057,VAR_0058,VAR_0059,VAR_0060,VAR_0061
201706,IBK_CODUNICO00028778706,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.470246803703599
201706,IBK_CODUNICO00029006403,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.40081451719565603
201706,IBK_CODUNICO00028773888,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_4,0.386331301740682
201706,IBK_CODUNICO00026608923,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.490189514755823
201706,IBK_CODUNICO00024162319,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.37893337159049695
201706,IBK_CODUNICO00028143912,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.436148608363387
201706,IBK_CODUNICO00028409825,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.48728123756768604
201706,IBK_CODUNICO00026583353,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.519888537289423
201706,IBK_CODUNICO00024220824,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.519863287384749
201706,IBK_CODUNICO00029299388,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.4872668753650829
201706,IBK_CODUNICO00024846811,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.5656747014600699
201706,IBK_CODUNICO00018554522,PRIMER_CANAL_1,PRODUCTO_3,CANAL_2,CANAL_2,0.453546842003751
201706,IBK_CODUNICO00023275063,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.5157481651607271
201706,IBK_CODUNICO00026717913,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.55304426245299
201706,IBK_CODUNICO00027118679,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.5528694717864591
201706,IBK_CODUNICO00022007660,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.44411313713190703
201706,IBK_CODUNICO00027423256,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_4,0.433657895654459
201706,IBK_CODUNICO00022242215,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.47012339619507904
201706,IBK_CODUNICO00027641311,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.437318358875348
201706,IBK_CODUNICO00012408614,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.393339705690182
201706,IBK_CODUNICO00021762110,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.504279302930426
201706,IBK_CODUNICO00029094876,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.547544800215912
201706,IBK_CODUNICO00026674946,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.5475062033008761
201706,IBK_CODUNICO00019091614,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.453433828653394
201706,IBK_CODUNICO00023953200,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.552679905967744
201706,IBK_CODUNICO00028422160,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.588561436920766
201706,IBK_CODUNICO00021038746,PRIMER_CANAL_4,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.588538738990894
201706,IBK_CODUNICO00020060151,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.49279582121186705
201706,IBK_CODUNICO00029206938,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.40174717526640796
201706,IBK_CODUNICO00028962258,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.42057294683867
201706,IBK_CODUNICO00027703905,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.44852774117154204
201706,IBK_CODUNICO00029216457,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_4,0.35426652149327703
201706,IBK_CODUNICO00026339162,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.499688228199117
201706,IBK_CODUNICO00028078737,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.4630578092905
201706,IBK_CODUNICO00027402202,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.418737219568654
201706,IBK_CODUNICO00022308819,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.35257278819229104
201706,IBK_CODUNICO00010958032,PRIMER_CANAL_5,PRODUCTO_1,CANAL_2,CANAL_2,0.45884015288865904
201706,IBK_CODUNICO00025526802,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.478539984967212
201706,IBK_CODUNICO00023838078,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.4107968416871571
201706,IBK_CODUNICO00025946362,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.47288682555185996
201706,IBK_CODUNICO00028456221,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_4,0.4500685980310371
201706,IBK_CODUNICO00027165603,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.5428431750736971
201706,IBK_CODUNICO00024905396,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.446931408911774
201706,IBK_CODUNICO00025680699,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.40763890333553704
201706,IBK_CODUNICO00020267191,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.369796642706635
201706,IBK_CODUNICO00021739744,PRIMER_CANAL_5,PRODUCTO_1,CANAL_2,CANAL_2,0.4439771149254829
201706,IBK_CODUNICO00028773459,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.44397131205957
201706,IBK_CODUNICO00028101108,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.371517977911144
201706,IBK_CODUNICO00023686233,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.41872126414620203
201706,IBK_CODUNICO00023308998,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.418719775368373
201706,IBK_CODUNICO00025549609,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.475449446484614
201706,IBK_CODUNICO00023656059,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.46998903624221205
201706,IBK_CODUNICO00026240224,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_4,0.357569470232075
201706,IBK_CODUNICO00027322911,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.39155672534386704
201706,IBK_CODUNICO00019997323,PRIMER_CANAL_1,PRODUCTO_4,CANAL_1,CANAL_2,0.47271739451695294
201706,IBK_CODUNICO00028991935,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.45865909766847995
201706,IBK_CODUNICO00025801506,PRIMER_CANAL_1,PRODUCTO_1,CANAL_2,CANAL_2,0.515357137281934
201706,IBK_CODUNICO00023783113,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.523346925818742
201706,IBK_CODUNICO00027310888,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.428527429039755
201706,IBK_CODUNICO00027232865,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.483962133254386
201706,IBK_CODUNICO00027134924,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.519128311757493
201706,IBK_CODUNICO00028669111,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.390538092200284
201706,IBK_CODUNICO00025246632,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.39763253423746797
201706,IBK_CODUNICO00024263408,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.475318033605626
201706,IBK_CODUNICO00028534633,PRIMER_CANAL_4,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.523234977262439
201706,IBK_CODUNICO00028767549,PRIMER_CANAL_1,PRODUCTO_1,CANAL_1,CANAL_2,0.5118307343726219
201706,IBK_CODUNICO00028200486,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.511807989112659
201706,IBK_CODUNICO00024748989,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.483886371129298
201706,IBK_CODUNICO00025630050,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.501532129476209
201706,IBK_CODUNICO00029098301,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.4384718490615421
201706,IBK_CODUNICO00029229912,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.371459917552391
201706,IBK_CODUNICO00024094485,PRIMER_CANAL_1,PRODUCTO_3,CANAL_2,CANAL_2,0.456718386022641
201706,IBK_CODUNICO00027486118,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.382012751485978
201706,IBK_CODUNICO00028852522,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.38788233702259006
201706,IBK_CODUNICO00026528838,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.5638631408905429
201706,IBK_CODUNICO00020302761,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.541944679543961
201706,IBK_CODUNICO00022038962,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.541900598436895
201706,IBK_CODUNICO00023323582,PRIMER_CANAL_1,PRODUCTO_4,CANAL_4,CANAL_2,0.456269825940632
201706,IBK_CODUNICO00026761346,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.35227507784362605
201706,IBK_CODUNICO00028275611,PRIMER_CANAL_2,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.683200887081272
201706,IBK_CODUNICO00027751502,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.542297755881835
201706,IBK_CODUNICO00026817067,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.499349699432228
201706,IBK_CODUNICO00021458293,PRIMER_CANAL_4,PRODUCTO_4,CANAL_3,CANAL_2,0.49934468682565203
201706,IBK_CODUNICO00029411650,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.511458818058545
201706,IBK_CODUNICO00022835724,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.44239433462343
201706,IBK_CODUNICO00028897500,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.546886767907715
201706,IBK_CODUNICO00027371452,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.5859038889025849
201706,IBK_CODUNICO00028919181,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.585817551731423
201706,IBK_CODUNICO00026908253,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.552062200306542
201706,IBK_CODUNICO00026167292,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.552060356587315
201706,IBK_CODUNICO00027219755,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.5151133312673329
201706,IBK_CODUNICO00020907455,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.523156351736231
201706,IBK_CODUNICO00029008562,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.3887048713737729
201706,IBK_CODUNICO00024165262,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.673519642073874
201706,IBK_CODUNICO00025077749,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.6732371918583411
201706,IBK_CODUNICO00028134891,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.5855496028324979
201706,IBK_CODUNICO00027822607,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0588668413445484
201706,IBK_CODUNICO00020499809,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.39659621854986205
201706,IBK_CODUNICO00024251496,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.394947923447724
201706,IBK_CODUNICO00024500749,PRIMER_CANAL_1,PRODUCTO_4,CANAL_1,CANAL_2,0.677849688875121
201706,IBK_CODUNICO00027474028,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.563030897926846
201706,IBK_CODUNICO00027842673,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.5113735731569771
201706,IBK_CODUNICO00022592611,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.511371783455112
201706,IBK_CODUNICO00023679092,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.541660552074645
201706,IBK_CODUNICO00020212377,PRIMER_CANAL_4,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.541599105202306
201706,IBK_CODUNICO00026394254,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.0399644845278401
201706,IBK_CODUNICO00027554394,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.386079990883302
201706,IBK_CODUNICO00013707573,PRIMER_CANAL_1,PRODUCTO_4,CANAL_1,CANAL_2,0.5369324695632771
201706,IBK_CODUNICO00025943341,PRIMER_CANAL_1,PRODUCTO_4,CANAL_4,CANAL_2,0.6286324327878979
201706,IBK_CODUNICO00022380214,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.5085018585154629
201706,IBK_CODUNICO00025405794,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.42312418476426
201706,IBK_CODUNICO00028632163,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.37458225080881496
201706,IBK_CODUNICO00027102588,PRIMER_CANAL_1,PRODUCTO_3,CANAL_1,CANAL_2,0.531546283783643
201706,IBK_CODUNICO00029373859,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.541475503923354
201706,IBK_CODUNICO00012853988,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.456269825940632
201706,IBK_CODUNICO00028116124,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.12772587177552902
201706,IBK_CODUNICO00029272853,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.41658674501276893
201706,IBK_CODUNICO00026664332,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.38430451017807105
201706,IBK_CODUNICO00025838976,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.508620169101908
201706,IBK_CODUNICO00025093798,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.5111555498785539
201706,IBK_CODUNICO00029172665,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.350433347837909
201706,IBK_CODUNICO00028466168,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.584694770677486
201706,IBK_CODUNICO00027800720,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_4,0.584634978960011
201706,IBK_CODUNICO00028834112,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.0483021970422466
201706,IBK_CODUNICO00027813112,PRIMER_CANAL_1,PRODUCTO_4,CANAL_4,CANAL_2,0.3949048404025
201706,IBK_CODUNICO00029217848,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_4,0.384337266995841
201706,IBK_CODUNICO00027366870,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.0482978977059331
201706,IBK_CODUNICO00026642000,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.410549583018694
201706,IBK_CODUNICO00028739191,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.456269825940632
201706,IBK_CODUNICO00021789220,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.456269825940632
201706,IBK_CODUNICO00013080853,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.36574070599261105
201706,IBK_CODUNICO00022581693,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.367463249589389
201706,IBK_CODUNICO00024780876,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.393082681672248
201706,IBK_CODUNICO00026879269,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.466825506660991
201706,IBK_CODUNICO00025081475,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.536615558670234
201706,IBK_CODUNICO00023745527,PRIMER_CANAL_4,PRODUCTO_3,CANAL_2,CANAL_2,0.536476308651584
201706,IBK_CODUNICO00024677027,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.541198716313806
201706,IBK_CODUNICO00027811669,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_4,0.41651569586075604
201706,IBK_CODUNICO00021532727,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.357111257141718
201706,IBK_CODUNICO00028589836,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.41036537284015706
201706,IBK_CODUNICO00029039756,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.456269825940632
201706,IBK_CODUNICO00028019842,PRIMER_CANAL_1,PRODUCTO_4,CANAL_4,CANAL_2,0.416441531074781
201706,IBK_CODUNICO00028187041,PRIMER_CANAL_4,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.41641706351193897
201706,IBK_CODUNICO00029038222,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.351770771534466
201706,IBK_CODUNICO00027114421,PRIMER_CANAL_4,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.0482723546267781
201706,IBK_CODUNICO00028504601,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.0588067195614492
201706,IBK_CODUNICO00028683811,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.39650303695644495
201706,IBK_CODUNICO00027773198,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.4688757744626129
201706,IBK_CODUNICO00029326327,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.540294804044993
201706,IBK_CODUNICO00029392940,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.46622045727197403
201706,IBK_CODUNICO00029021178,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.35684437010523495
201706,IBK_CODUNICO00026717020,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.4560495239677849
201706,IBK_CODUNICO00027354406,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.46878641181571
201706,IBK_CODUNICO00028411094,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.452599593762857
201706,IBK_CODUNICO00027641419,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.385749847835418
201706,IBK_CODUNICO00027860818,PRIMER_CANAL_5,PRODUCTO_1,CANAL_2,CANAL_2,0.385749596133792
201706,IBK_CODUNICO00023637370,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.349980986131917
201706,IBK_CODUNICO00026735268,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.37414515516094393
201706,IBK_CODUNICO00027597831,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.38840954069413797
201706,IBK_CODUNICO00025370888,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.0599775496571339
201706,IBK_CODUNICO00028203124,PRIMER_CANAL_4,PRODUCTO_1,CANAL_1,CANAL_2,0.395541672962906
201706,IBK_CODUNICO00020535482,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.540507809362164
201706,IBK_CODUNICO00026519031,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.42722916026533203
201706,IBK_CODUNICO00027657235,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.35170940849311605
201706,IBK_CODUNICO00028380830,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.3955906436231121
201706,IBK_CODUNICO00027673845,PRIMER_CANAL_2,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.560991187385422
201706,IBK_CODUNICO00026900263,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.435435174710585
201706,IBK_CODUNICO00022186919,PRIMER_CANAL_1,PRODUCTO_1,CANAL_1,CANAL_2,0.41424367991351096
201706,IBK_CODUNICO00028236309,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.388340140429348
201706,IBK_CODUNICO00029200947,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.3840271737731671
201706,IBK_CODUNICO00027282739,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.38755752960678996
201706,IBK_CODUNICO00024241412,PRIMER_CANAL_4,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.482337143479354
201706,IBK_CODUNICO00028993490,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.127486467716826
201706,IBK_CODUNICO00015309361,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.35163746919377303
201706,IBK_CODUNICO00013303489,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.34978318377759693
201706,IBK_CODUNICO00026589915,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.560601955822035
201706,IBK_CODUNICO00027492762,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_4,0.356752700678284
201706,IBK_CODUNICO00026776047,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.43537415072426
201706,IBK_CODUNICO00022724980,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.507833460110023
201706,IBK_CODUNICO00027404054,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_1,0.0421211935675384
201706,IBK_CODUNICO00013931836,PRIMER_CANAL_3,PRODUCTO_1,CANAL_3,CANAL_1,0.41629283728697597
201706,IBK_CODUNICO00028153745,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.39462720440303006
201706,IBK_CODUNICO00028613105,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.46862914293530894
201706,IBK_CODUNICO00027121152,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.456269825940632
201706,IBK_CODUNICO00029017357,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.539880064585241
201706,IBK_CODUNICO00023278861,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.5602075085675301
201706,IBK_CODUNICO00025828104,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.534815589063191
201706,IBK_CODUNICO00027950496,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.45586728510593
201706,IBK_CODUNICO00026407169,PRIMER_CANAL_4,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.351472912174159
201706,IBK_CODUNICO00028036582,PRIMER_CANAL_5,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.351467695653226
201706,IBK_CODUNICO00029083971,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.3514379376343
201706,IBK_CODUNICO00012193236,PRIMER_CANAL_1,PRODUCTO_3,CANAL_2,CANAL_2,0.53472233033483
201706,IBK_CODUNICO00024236687,PRIMER_CANAL_4,PRODUCTO_1,CANAL_1,CANAL_2,0.534683391840325
201706,IBK_CODUNICO00029083070,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.127445043446479
201706,IBK_CODUNICO00028023616,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.39545221618582105
201706,IBK_CODUNICO00027659342,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_4,0.383931533227503
201706,IBK_CODUNICO00024756061,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.5601262126516989
201706,IBK_CODUNICO00022358507,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.529544559958491
201706,IBK_CODUNICO00028878058,PRIMER_CANAL_5,PRODUCTO_2,INF_NO_DISP,CANAL_1,0.21388852060835897
201706,IBK_CODUNICO00026660794,PRIMER_CANAL_5,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.4821262106571071
201706,IBK_CODUNICO00026824846,PRIMER_CANAL_1,PRODUCTO_1,CANAL_2,CANAL_2,0.359924301793247
201706,IBK_CODUNICO00028632166,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.0617000826050324
201706,IBK_CODUNICO00024898531,PRIMER_CANAL_4,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.395436270777892
201706,IBK_CODUNICO00028145885,PRIMER_CANAL_1,PRODUCTO_4,INF_NO_DISP,CANAL_2,0.49820661384782894
201706,IBK_CODUNICO00026642197,PRIMER_CANAL_5,PRODUCTO_4,INF_NO_DISP,CANAL_1,0.38909479873556607
201706,IBK_CODUNICO00028426363,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.461633125606514
201706,IBK_CODUNICO00027397614,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.359915346183242
201706,IBK_CODUNICO00025323977,PRIMER_CANAL_1,PRODUCTO_3,INF_NO_DISP,CANAL_2,0.507540563529278
201706,IBK_CODUNICO00027054408,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.349734019121918
201706,IBK_CODUNICO00028649122,PRIMER_CANAL_4,PRODUCTO_3,INF_NO_DISP,CANAL_1,0.510185290188255
201706,IBK_CODUNICO00025875088,PRIMER_CANAL_1,PRODUCTO_1,INF_NO_DISP,CANAL_2,0.510065517505479
